           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW,
           1981,            222,   1604.118    ,   539.1755    ,   961.3544    ,   61.77414    ,   899.5803    ,   0.000000    ,   34.43298    ,   1.076306    ,   2.452993    ,  0.5861921    ,  0.3632337    ,  0.2229583    ,   0.000000    ,  0.4911069E-07,  0.1296165E-01,  0.6231447E-05,  0.1587006E-06,   1.271247    ,   16.81476    ,  0.1976244E-09,   16.81476    ,   48.53004    ,   0.000000    ,   48.53004    ,   390.0775    ,   22.66677    ,   412.7443    ,   455.4223    ,   22.66677    ,   478.0891    ,   248.3477    ,   0.000000    ,   727.7209    ,  -2.521851    ,
           1981,            223,   1605.921    ,   541.6479    ,   961.9629    ,   62.13011    ,   899.8325    ,   0.000000    ,   34.57367    ,   1.802940    ,   2.472426    ,  0.6083270    ,  0.3559796    ,  0.2523473    ,   0.000000    ,  0.1287728E-05,  0.3186002E-01,  0.3136051E-05,  0.1078946E-06,   1.246044    ,   16.69978    ,   0.000000    ,   16.69978    ,   47.98827    ,   0.000000    ,   47.98827    ,   390.0537    ,   21.13797    ,   411.1916    ,   454.7417    ,   21.13797    ,   475.8797    ,   249.1593    ,   0.000000    ,   726.3169    ,  -1.403992    ,
           1981,            224,   1610.487    ,   543.9830    ,   963.0380    ,   62.43845    ,   900.5994    ,   0.000000    ,   34.71313    ,   4.565786    ,   2.334977    ,   1.075274    ,  0.3083315    ,  0.7669423    ,   0.000000    ,   0.000000    ,  0.5140233E-01,  0.1643414E-05,  0.6573658E-07,   1.221732    ,   17.30302    ,   0.000000    ,   17.30302    ,   47.68914    ,   0.000000    ,   47.68914    ,   390.0319    ,   19.67644    ,   409.7084    ,   455.0240    ,   19.67644    ,   474.7006    ,   249.9548    ,   0.000000    ,   725.9285    , -0.3884277    ,
           1981,            225,   1611.953    ,   546.5788    ,   964.1578    ,   62.78479    ,   901.3727    ,   0.000000    ,   34.85260    ,   1.465292    ,   2.595864    ,   1.119814    ,  0.3463515    ,  0.7734624    ,   0.000000    ,   0.000000    ,  0.7248522E-01,  0.5968951E-06,  0.2387580E-07,   1.216263    ,   18.31569    ,   0.000000    ,   18.31569    ,   47.85788    ,   0.000000    ,   47.85788    ,   389.9124    ,   18.35730    ,   408.2697    ,   456.0859    ,   18.35730    ,   474.4432    ,   250.7247    ,   0.000000    ,   726.4567    ,  0.5282593    ,
           1981,            226,   1615.163    ,   548.9146    ,   965.6004    ,   63.10523    ,   902.4949    ,   0.000000    ,   34.98920    ,   3.210247    ,   2.335952    ,   1.442523    ,  0.3204399    ,   1.122083    ,   0.000000    ,  0.1798866E-06,  0.4480694E-01,  0.3967227E-07,  0.1586891E-08,   1.185494    ,   17.76992    ,   0.000000    ,   17.76992    ,   47.59722    ,   0.000000    ,   47.59722    ,   389.7007    ,   17.07193    ,   406.7727    ,   455.0678    ,   17.07193    ,   472.1398    ,   251.4710    ,   0.000000    ,   724.8411    ,  -1.615662    ,
           1981,            227,   1615.801    ,   551.2852    ,   966.2711    ,   63.43075    ,   902.8399    ,   0.000000    ,   35.12384    ,  0.6379136    ,   2.370492    ,  0.6705900    ,  0.3255214    ,  0.3450687    ,   0.000000    ,  0.1066907E-03,  0.4369259E-01,  0.2549770E-08,  0.1019908E-09,   1.143970    ,   17.61924    ,   0.000000    ,   17.61924    ,   47.43507    ,   0.000000    ,   47.43507    ,   389.4427    ,   15.90435    ,   405.3471    ,   454.4971    ,   15.90435    ,   470.4015    ,   252.1958    ,   0.000000    ,   723.7850    ,  -1.056091    ,
           1981,            228,   1617.706    ,   553.6248    ,   966.9581    ,   63.74427    ,   903.2133    ,   0.000000    ,   35.25513    ,   1.904778    ,   2.339714    ,  0.6868097    ,  0.3135112    ,  0.3732985    ,   0.000000    ,  0.4453226E-06,  0.3849378E-01,   0.000000    ,   0.000000    ,   1.105184    ,   17.02453    ,   0.000000    ,   17.02453    ,   47.12134    ,   0.000000    ,   47.12134    ,   389.0370    ,   14.83536    ,   403.8725    ,   453.1829    ,   14.83536    ,   468.0184    ,   252.8978    ,   0.000000    ,   722.0598    ,  -1.725220    ,
           1981,            229,   1623.330    ,   555.8349    ,   969.0571    ,   64.00429    ,   905.0521    ,   0.000000    ,   35.38666    ,   5.623867    ,   2.210059    ,   2.099076    ,  0.2600205    ,   1.839056    ,   0.000000    ,  0.4226910E-06,  0.1093499    ,   0.000000    ,   0.000000    ,   1.156382    ,   18.21113    ,   0.000000    ,   18.21113    ,   47.08231    ,   0.000000    ,   47.08231    ,   388.6455    ,   13.86488    ,   402.5103    ,   453.9389    ,   13.86488    ,   467.8038    ,   253.5796    ,   0.000000    ,   722.6492    ,  0.5894165    ,
           1981,            230,   1623.620    ,   558.2444    ,   969.7787    ,   64.30315    ,   905.4747    ,   0.000000    ,   35.51678    ,  0.2910073    ,   2.409545    ,  0.7214519    ,  0.2988588    ,  0.4225933    ,   0.000000    ,  0.2619365E-02,  0.5447436E-01,   0.000000    ,   0.000000    ,   1.144876    ,   18.17793    ,   0.000000    ,   18.17793    ,   47.09564    ,   0.000000    ,   47.09564    ,   388.1796    ,   13.04340    ,   401.2230    ,   453.4532    ,   13.04340    ,   466.4966    ,   254.2394    ,   0.000000    ,   721.9379    , -0.7112427    ,
           1981,            231,   1623.717    ,   560.4878    ,   970.1837    ,   64.61536    ,   905.5674    ,   0.000000    ,   35.64185    ,  0.9673154E-01,   2.243418    ,  0.4050058    ,  0.3122129    ,  0.9279304E-01,   0.000000    ,  0.1562097E-03,  0.1588433E-02,   0.000000    ,   0.000000    ,   1.078892    ,   16.95450    ,   0.000000    ,   16.95450    ,   46.74892    ,   0.000000    ,   46.74892    ,   387.4792    ,   12.33404    ,   399.8133    ,   451.1827    ,   12.33404    ,   463.5167    ,   254.8705    ,   0.000000    ,   719.4678    ,  -2.470154    ,
           1981,            232,   1633.350    ,   562.3471    ,   974.8840    ,   64.84290    ,   910.0407    ,   0.000000    ,   35.76764    ,   9.633100    ,   1.859418    ,   4.700729    ,  0.2275263    ,   4.473204    ,   0.000000    ,  0.1033651E-06,  0.7622068E-01,   0.000000    ,   0.000000    ,   1.119848    ,   18.28502    ,   0.000000    ,   18.28502    ,   46.61270    ,   0.000000    ,   46.61270    ,   386.8778    ,   11.67227    ,   398.5501    ,   451.7755    ,   11.67227    ,   463.4479    ,   255.4819    ,   0.000000    ,   720.1257    ,  0.6578979    ,
           1981,            233,   1633.857    ,   564.3805    ,   975.6102    ,   65.08219    ,   910.5276    ,   0.000000    ,   35.89337    ,  0.5065090    ,   2.033319    ,  0.7262719    ,  0.2392736    ,  0.4869983    ,   0.000000    ,  0.1064770E-01,  0.5542086E-01,  0.1032845E-03,  0.2021276E-06,   1.140269    ,   18.71447    ,   0.000000    ,   18.71447    ,   46.82371    ,   0.000000    ,   46.82371    ,   386.3465    ,   11.10164    ,   397.4481    ,   451.8846    ,   11.10164    ,   462.9863    ,   256.0746    ,   0.000000    ,   720.2673    ,  0.1416016    ,
           1981,            234,   1633.859    ,   566.4836    ,   975.9563    ,   65.36897    ,   910.5869    ,   0.000000    ,   36.01532    ,  0.1875963E-02,   2.103043    ,  0.3460146    ,  0.2867643    ,  0.5925030E-01,   0.000000    ,  0.1385846E-02,  0.4206042E-02,  0.4461158E-04,  0.4056882E-06,   1.066842    ,   17.60231    ,  0.1509474E-03,   17.60246    ,   46.67243    ,   0.000000    ,   46.67243    ,   385.6256    ,   10.64207    ,   396.2677    ,   449.9004    ,   10.64222    ,   460.5425    ,   256.6391    ,   0.000000    ,   718.2542    ,  -2.013123    ,
