subid	maindown	area	latitude	longitude	elev_mean	slope_mean	rivlen	SLC_1	SLC_2	SLC_3	SLC_4	SLC_5	SLC_6	SLC_7	SLC_8	SLC_9	SLC_10	SLC_11	SLC_12	SLC_13	SLC_14	SLC_15	SLC_16	SLC_17	SLC_18	SLC_19	SLC_20	SLC_21	SLC_22
71032455	71028699	3828442.933445924	51.26759272300472	-114.99645422535215	1740.064453125	0.03141547635	2257.446837030777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0876778637180294	0.0	0.233370228877915	0.6789519074040555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71038064	71035105	22857855.15805173	51.101528764204495	-114.56528428819452	1420.17260742188	0.016926453995	2494.1301720015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5110896336766559	0.0	0.2007812144295253	0.2881291518938187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025219	71023982	34758985.775006644	51.61569232743131	-116.00469861431873	1000.60961914062	0.002609443084	765.1783931853399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1594133207162472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8405866792837527	0.0	0.0	0.0
71032089	71028867	21337900.040742077	51.785523280026624	-114.69759057970997	1215.52661132812	0.011040316984	3600.783215522345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171477600114396	0.0	0.1175724808481282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7109499190374757	0.0	0.0	0.0
71026193	71024386	29444778.590085365	50.57653828284702	-114.41109598587609	979.201110839844	0.004087087053	2612.8517651263683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0645896341287357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633178136859479	0.8720925521853163	0.0	0.0	0.0
71039048	71035979	29509403.019828193	51.194097120546544	-114.57298117984375	2255.6630859375	0.036307848787	3473.762210447036	0.0	0.0	0.5120983505649516	0.0	0.0	0.0	0.0	0.0	0.0	0.1732794541804683	0.3146221952545801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031654	71028957	32838508.730295736	50.850497017892685	-115.39125400375511	2210.85766601562	0.036514280395	2762.866767676687	0.0	0.0	0.3136060982754394	0.0	0.0	0.0	0.0	0.0886333099596133	0.0	0.1355374109423479	0.4622231808225994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71037254	71036098	11004651.874366757	52.071024715133966	-114.04090033702444	2045.75805664062	0.025130924985	2291.509574539209	0.0	0.0	0.169405315826414	0.0	0.0	0.0	0.0	0.0	0.0	0.2252072676199989	0.6053874165535869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031643	71029016	3674716.1126876283	51.7055147771318	-114.9848376937984	2289.58325195312	0.056912746455	3493.652183263622	0.0	0.0	0.6156498040671713	0.0	0.0	0.0	0.0	0.0	0.0	0.0634842966085824	0.3208658993242462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032379	71028795	22047848.96127693	51.528392915045394	-114.64945849546051	1069.05810546875	0.004559772563	2715.064998233987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
71031068	71027979	12370854.229210787	50.83247067018622	-115.4384774160433	1331.52478027344	0.017833604918	3358.448737657949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4333111868716564	0.0	0.318617509639405	0.1684279856529091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0796433178360294	0.0	0.0	0.0
71025568	71024082	56835431.44744057	51.59767724817888	-116.22440490768652	986.384704589844	0.009681973872	1216.527749396043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0678441392525323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9321558607474676	0.0	0.0	0.0
71037762	71035895	32124223.557348143	51.973518044077224	-114.45663581267232	2064.75537109375	0.034771043905	3357.210899522997	0.0	0.0	0.1948278392771162	0.0	0.0	0.0	0.0	0.0799390862086609	0.0	0.0	0.7252330745142229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030527	71030071	2024175.907092828	51.828510964912276	-114.8848618421053	2251.64038085938	0.046683676899	3056.158381507334	0.0	0.0	0.4753071762236612	0.0	0.0	0.0	0.0	0.0	0.0	0.0768499099997361	0.4478429137766024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030703	71029879	16795243.225431852	50.50952419793368	-114.46294235997836	1383.27661132812	0.004800462497	5990.830431903237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6604892950551077	0.0	0.1617850871551549	0.1777256177897372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031094	71029857	160818.345510916	51.53886111111112	-115.73333333333333	2223.4140625	0.05898310906	2188.585843157684	0.0	0.0	0.4361396740342337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5638603259657662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030460	71028249	32081967.51822735	51.4018479414558	-116.05402952349029	1691.78723144531	0.023299843828	2430.133665897475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0842603704383136	0.0	0.0845166245340681	0.8312230050276183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71037879	71036422	32712184.40999831	51.132241279550435	-115.52460144927551	1646.17236328125	0.018406534775	683.045474922641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3006374196182485	0.0	0.0825130588008182	0.6168495215809333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71037612	71035810	42906694.70934328	51.8798252521496	-114.63627438822769	1405.78796386719	0.013134765721	835.763055485059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6302444982241164	0.0	0.2994876946858943	0.0702678070899891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030626	71028054	35839673.295081295	52.02215295249369	-114.00125684475343	1934.48950195312	0.04091411885	4577.660081354641	0.0	0.0	0.3968434532469089	0.0	0.0	0.0	0.0	0.0	0.0	0.1282198553139538	0.4749366914391372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031855	71030292	169444249.4348269	51.00226063602815	-115.4849700228295	1712.50134277344	0.010866267939	4361.931360100024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2045161299726961	0.7954838700273039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031155	71030189	519678.62627117	51.565446735395206	-116.15334192439855	1307.947265625	0.022659746868	3510.1202882921807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3794615354042244	0.0	0.2289570265321725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.391581438063603	0.0	0.0	0.0
71037191	71036466	6172124.794580848	51.95773092369478	-114.24854847963284	2061.3447265625	0.019991666419	2495.6931992460413	0.0	0.0	0.1563362073245384	0.0	0.0	0.0	0.0	0.0781313561662601	0.0	0.0725107804945176	0.6930216560146838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030831	71028023	24336259.824496232	51.41861381036513	-115.72608049911656	1426.34350585938	0.024975469634	1446.3452475033441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6934500364711814	0.0	0.0	0.3065499635288186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025323	71023994	35225154.54149704	51.594003521305176	-115.29932803870913	975.228515625	0.004584478606	2918.6531094900083	0.0	0.0	0.0	0.0	0.2418150043828678	0.0	0.0815050467720127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6766799488451195	0.0	0.0	0.0
71032823	71029380	11300854.487559881	52.241400825159666	-114.25527206912668	1176.44213867188	0.004342271302	3287.056593120173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2711747739115104	0.0	0.1829435232492155	0.2277791148500575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3181025879892163	0.0	0.0	0.0
71038127	71036211	53132072.32944266	51.04671229733861	-115.315660837497	2482.4521484375	0.088978785252	4781.136697872286	0.0953424045202656	0.0	0.0	0.130599971063237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7740576244164973	0.0
71031502	71030243	6014838.225429659	50.86852923447861	-115.43191380349602	2356.85180664062	0.053960518968	2568.789514779739	0.0	0.0	0.676773828940783	0.0	0.0	0.0	0.0	0.0	0.0	0.0804679338550458	0.242758237204171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032896	71030265	17005354.41436689	52.175248937933944	-114.21816754740439	1284.61560058594	0.005308390749	1956.4482402551998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6457735015144065	0.0	0.0807156023061984	0.1822845873273446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0912263088520505
71037433	71036250	17150433.267885685	51.762463452566095	-114.64048781752199	2045.04248046875	0.026617813576	4597.285387707986	0.0	0.0	0.2599070135419166	0.0	0.0	0.0	0.0	0.0	0.0	0.1131799706263748	0.6269130158317086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032618	71029715	68214244.51979646	52.29505364917441	-114.27207331839158	1389.86633300781	0.006701106363	2235.315421084405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2820064871570897	0.0	0.1381443737501098	0.5272624451577935	0.0	0.0	0.0	0.0	0.0	0.0	0.0525866939350068	0.0	0.0	0.0	0.0
71024598	71024198	107012466.9866703	51.6657032004529	-116.44419530755665	973.469299316406	0.002579987088	6692.046001295711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1207934255112376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8792065744887624	0.0	0.0	0.0
71032479	71028734	4904783.9502296215	51.54050364298726	-114.59648087431694	1221.24340820312	0.005110983891	1718.8437066715342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4333531356176214	0.0	0.0	0.1473814984729441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3103829856165961	0.0	0.0	0.1088823802928384
71032269	71029766	20608775.06808217	51.604730086580105	-115.44226991341992	2438.2578125	0.040261738851	2926.233728349152	0.0	0.0	0.7400552495693387	0.0	0.0	0.0	0.0	0.0	0.0	0.0761253230785298	0.1838194273521314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030749	71027942	32999312.299007487	52.2924143899451	-114.70942216541516	1189.248046875	0.012569566134	5559.74269962272	0.0	0.0	0.0	0.0	0.1204606854823852	0.0	0.0	0.1047436094353447	0.0	0.3762779558366672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3985177492456028	0.0	0.0	0.0
71024483	71022209	28083677.227743413	51.68837011669204	-114.57205685565697	1014.37127685547	0.003651617713	5768.709518515577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2458922789844696	0.0	0.0619528108555591	0.06749543472888	0.0	0.0	0.0	0.0	0.0	0.0	0.0699040715581241	0.5547554038729671	0.0	0.0	0.0
71032233	71029646	99378833.04128413	51.68038803147632	-115.7200892216964	2387.96728515625	0.033470365023	5611.084387898629	0.0	0.0	0.6446998831714236	0.0	0.0	0.0	0.0	0.0	0.0	0.0733613231643011	0.2819387936642751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71026134	71024386	74353270.64968327	51.561070055967875	-114.43639979822733	986.272338867188	0.00281769349	2371.763099631321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
71032259	71028663	12066457.05785268	51.60110396332454	-115.48312518485656	1670.74560546875	0.01964250828	6725.388400878132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2797529209457842	0.7202470790542158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030784	71030302	44600971.77958723	51.22016035338255	-114.4345469764815	2190.63403320312	0.038086101661	4505.681011392778	0.0	0.0	0.1790504576033956	0.0	0.0	0.0	0.0	0.052657947014484	0.0	0.0718462664536141	0.6964453289285062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030774	71028597	349460.313440696	51.40402564102567	-115.76324358974361	1954.20715332031	0.038891121791	4778.277045966061	0.0	0.0	0.2118909470378506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7881090529621494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031569	71030177	33231300.75101772	51.61169028829123	-116.31135193536274	2269.6611328125	0.032300776971	1893.0144727765742	0.0	0.0	0.4233057305647754	0.0	0.0	0.0	0.0	0.0576301073218232	0.0	0.0872320494336077	0.4318321126797936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030563	71029963	40336942.35103594	50.253621164526976	-114.63731801420387	2209.296875	0.039512875907	5278.338646215305	0.0	0.0	0.353228200518803	0.0	0.0	0.0	0.0	0.0	0.0	0.2304164718890139	0.4163553275921831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71038014	71036170	25575769.97213665	51.03958262711868	-114.57824011299437	2211.35498046875	0.027422908227	5238.727384139464	0.0	0.0	0.2192162115426528	0.0	0.0	0.0	0.0	0.0613383132622677	0.0	0.1494984915728831	0.5699469836221963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031524	71029803	57768000.395343184	51.413016655811006	-114.78343491206856	1429.52258300781	0.008157935145	5045.226214458639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5010091205157843	0.0	0.0	0.4425731546155741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0564177248686416
71032073	71030390	112313190.98152114	51.33890505408814	-114.94913079430505	2341.48291015625	0.043830033059	1089.105903752307	0.0	0.0	0.5338821322999956	0.0	0.0	0.0	0.0	0.0	0.0	0.077400976512727	0.3887168911872773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025911	71024292	44485465.384075016	51.56334557790358	-114.67939088281344	1007.94744873047	0.002886219761	5498.170870655461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238751321793105	0.0	0.0	0.0810542195997422	0.0	0.0	0.0	0.0	0.0	0.0	0.0959159098904979	0.4829984048004031	0.0	0.0	0.1012801439162515
71031489	71029721	37117475.52523635	50.327822688203916	-114.57587458012244	1859.64453125	0.012255970467	7662.685270873554	0.0	0.0	0.2507635463991589	0.0	0.0	0.0	0.0	0.0	0.0	0.0686674768132853	0.6805689767875557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71033318	71022426	19105195.218260925	50.502008032128565	-114.40785068846816	971.372619628906	0.002611201436	5202.030493286772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0768839845745709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9231160154254292	0.0	0.0	0.0
71031503	71028974	11060372.714509781	50.546561881188126	-114.41800206270626	2314.30346679688	0.056254854955	6210.650079558564	0.0	0.0	0.5884190950360119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4115809049639882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025043	71023889	31030112.334114052	51.63756938458884	-114.28055148537604	968.361877441406	0.004310335104	3149.983666983554	0.0	0.0	0.0	0.0	0.0669302934380937	0.0	0.0	0.0548253285486956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8782443780132105	0.0	0.0	0.0
71032914	71030156	28330444.658040203	52.112826824862935	-114.2053789860488	1397.53857421875	0.011285078496	3097.306107237288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3390285625683336	0.0	0.1108147520194189	0.5501566854122475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031267	71030313	38852678.491913825	50.621515407344795	-115.15954270437584	1281.84936523438	0.00227273274	4436.082416827278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3639659032146919	0.0	0.2181046142849903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4179294825003177	0.0	0.0	0.0
71038946	71035337	10715802.74589051	51.21400713685979	-114.64151889168762	2200.40771484375	0.06819602573	2346.143451921288	0.0	0.0	0.3997559663604808	0.0	0.0	0.0	0.0	0.096809174312712	0.0	0.1302724725499041	0.373162386776903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71037990	71036422	70620355.38261648	51.111418830920115	-115.39532221200758	1701.91650390625	0.015017877622	6564.256319733971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1827241817931021	0.0	0.0918575720852499	0.7254182461216478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031303	71030314	54645883.07942773	50.497818204613885	-114.83368463724513	1317.22229003906	0.001354422954	4865.990592438045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5287454827519488	0.0	0.3019589473058816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1692955699421697	0.0	0.0	0.0
71032380	71029158	67882517.25755586	51.21920523218834	-115.48006480597978	2024.13269042969	0.031485643376	4890.9920149967575	0.0	0.0	0.069622740322501	0.0	0.0	0.0	0.0	0.1276349660479425	0.0	0.3025863887371776	0.5001559048923788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025044	71024229	50016961.47236223	51.649610196371945	-114.4203819630066	990.640808105469	0.005361021222	7094.893422920853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2384074990258545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7615925009741454	0.0	0.0	0.0
71025693	71022911	58064259.884747066	51.57851789502811	-114.25812125265175	976.34130859375	0.00304796623	5173.439717738141	0.0	0.0	0.0	0.0	0.0	0.0	0.0828309220652493	0.1157325391277129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7294043459201973	0.0	0.0	0.0720321928868404
71038961	71036389	15838976.244142227	51.21367785730516	-114.59395961145196	2248.50927734375	0.007589185398	5771.879808881305	0.0	0.0	0.4148897589695022	0.0	0.0	0.0	0.093743504894776	0.0	0.0	0.1324395204277154	0.3589272157080062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025142	71024229	45908016.96492525	51.63016266557897	-115.67918667210498	983.411560058594	0.005353032621	1771.28793285784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1337544249461928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8662455750538072	0.0	0.0	0.0
71033313	71022365	45020188.93181418	51.01441544235714	-115.06860478885672	979.706726074219	0.001579794474	10865.200333720619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1216211236888883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8783788763111117	0.0	0.0	0.0
71032117	71030057	68813186.33815593	52.36138565891469	-114.43445430436549	2329.7841796875	0.03772944365	3236.154386047843	0.0	0.0	0.3118261098939996	0.0	0.0	0.0	0.0	0.1608656582303937	0.0	0.19333183141165	0.3339764004639565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022435	71022305	39390349.7611752	50.86819710985321	-115.58818100234718	978.95947265625	0.004672147363	6112.651786824234	0.0	0.0	0.0	0.0	0.0	0.0	0.0968354929405992	0.1691063899288703	0.0	0.0610248128010228	0.0879493186558585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5850839856736492	0.0	0.0	0.0
71033026	71029150	1588060.611775274	52.11195277777781	-114.16135833333331	1418.01477050781	0.008567484821	5684.335503502365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3659962288070062	0.0	0.193970452658917	0.4400333185340767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71037075	71036466	11729644.542647202	52.05405671034797	-114.09675892453697	2037.26818847656	0.01721544287	5369.026695729801	0.0	0.0	0.0651739077222248	0.0	0.0	0.0	0.0	0.0579206111316635	0.0	0.0633507648704288	0.8135547162756828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032649	71028675	13984263.472768145	51.43795268280193	-116.1526981687797	1092.3623046875	0.007202206595	6431.587688070346	0.0	0.0	0.0	0.0	0.0566428274915815	0.0	0.0	0.0995490483826908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8438081241257275	0.0	0.0	0.0
71039109	71036389	7289864.640089808	51.20096172839504	-114.50673703703704	2300.85888671875	0.017588281474	6307.483695497425	0.0	0.0	0.4910147951929631	0.0	0.0	0.0	0.0	0.0846402341725995	0.0	0.1600798098676108	0.2642651607668266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025201	71023606	27840145.52340889	50.59754043876873	-115.08110363457747	953.103393554688	0.000351384842	2841.055180482651	0.0	0.0	0.0	0.0	0.0	0.0	0.1906357716155583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8093642283844416	0.0	0.0	0.0
71031276	71030313	14547657.339155206	51.11326360480966	-115.67752107350933	1260.92797851562	0.009756370192	3644.107241901458	0.0	0.0	0.0	0.0	0.0	0.0	0.0599978678863135	0.2744141932002652	0.0	0.2679038201869675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3976841187264538	0.0	0.0	0.0
71024448	71022242	98231624.11387798	52.647338134284674	-114.6633141650249	1128.22387695312	0.007948850843	10564.405082742225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4136105957847607	0.0	0.0	0.0672937778065343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4237114141249975	0.0	0.0	0.0953842122837073
71032859	71030156	20323423.16092649	51.62053361418284	-114.36130748639616	1410.06884765625	0.008163146326	7972.419160835602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304124758852591	0.0	0.2748696630114075	0.3602619124937696	0.0	0.0	0.0	0.0	0.0	0.0	0.0607436656422317	0.0	0.0	0.0	0.0
71031397	71029448	38259985.42480769	52.33062726605157	-114.66984797374816	2180.71362304688	0.051078977329	2921.848670164045	0.0	0.0	0.3122798328143965	0.0	0.0	0.0	0.0	0.0	0.0	0.0670434313992	0.6206767357864035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032602	71029335	18314453.019394852	50.873540924386376	-115.15831898258114	2355.48120117188	0.046491058285	7311.011151311854	0.0	0.0	0.4425502439098031	0.0	0.0	0.0	0.0	0.1014027475393156	0.0	0.2377696470766138	0.2182773614742674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031611	71029863	14550964.273533074	51.61624249111194	-115.93637029545174	1477.5947265625	0.012490278834	3770.272853939221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2854557598146867	0.0	0.0	0.7145442401853133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032024	71029134	13162842.496445816	52.56611929405523	-114.49274217091286	1342.93566894531	0.01244441073	8373.129969615915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4308858373533115	0.0	0.0	0.4823798275505352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0867343350961533
71031986	71030035	72098135.9854872	51.59481007723163	-115.16985890390626	2264.52709960938	0.030091533673	2765.371420056252	0.0	0.0	0.2579022647905215	0.0	0.0	0.0	0.0	0.0804837416791705	0.0	0.1150136058932906	0.5466003876370173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031785	71030292	3004409.310157505	51.25257031717532	-115.02819120287246	1709.03540039062	0.01265894751	3793.1205977620566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0843651545487611	0.0	0.0	0.915634845451239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025869	71022945	40667200.66965056	51.57337559272924	-115.7887296935371	975.265075683594	0.005164639677	1565.63172483586	0.0	0.0	0.0	0.0	0.070619437158614	0.0	0.0	0.0717021755516875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8576783872896985	0.0	0.0	0.0
71038826	71036324	41642166.47662346	51.136510950958886	-114.93707667835369	2232.68676757812	0.021634724453	1011.057337865163	0.0	0.0	0.4569961378477685	0.0	0.0	0.0	0.0	0.0525502601048336	0.0	0.121507845727946	0.3689457563194518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031975	71029770	57302504.68941309	51.480485356562944	-114.70963016735358	1430.52783203125	0.012135868232	4938.4682363060165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4070758514960637	0.0	0.0759372153558225	0.5169869331481137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032109	71029028	21913211.112056393	52.36448014252546	-114.5345369925535	1286.85974121094	0.013468939437	3120.9895651905326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4366418857029496	0.0	0.0	0.3195770486117669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1247520773961409	0.0	0.0	0.1190289882891425
71028380	71028215	194627548.87514636	52.421452672284914	-114.80905148740374	1732.60510253906	0.022232799486	5868.427904093081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1297112497249559	0.0	0.1019987398946264	0.7682900103804177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71024720	71024198	50929338.97927326	51.67071036244054	-116.30432322278199	976.725830078125	0.002750738528	8020.619523765202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1521540450553471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0565000286194452	0.7913459263252075	0.0	0.0	0.0
71031965	71028963	10766.836448623999	51.34291666666667	-115.605	1286.87463378906	0.020111777023	2761.34176633574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4678669607239496	0.0	0.0938125618845332	0.2378918309999046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2004286463916126	0.0	0.0	0.0
71030906	71028014	38766345.274265386	52.54707336037859	-114.53828780707671	1390.59094238281	0.018283845575	4699.252318382053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4351324752468125	0.0	0.1430500872398694	0.421817437513318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
