subid	maindown	area	latitude	longitude	elev_mean	slope_mean	rivlen	SLC_1	SLC_2	SLC_3	SLC_4	SLC_5	SLC_6	SLC_7	SLC_8	SLC_9	SLC_10	SLC_11	SLC_12	SLC_13	SLC_14	SLC_15	SLC_16	SLC_17	SLC_18	SLC_19
71030896	71030100	26857362.737268478	51.14773634594737	-115.85318387681157	5	0.082352219743	1506.81491563522	0.0	0.274551190273488	0.0	0.0	0.0	0.0895905645684667	0.0	0.1648741402328412	0.4709841049252039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032673	71028681	27411826.42306699	51.72168582002341	-114.7141022269836	5	0.003816933387	2640.5914158205032	0.0	0.0	0.0	0.0	0.0	0.3182406393148007	0.0	0.071478573940874	0.1102338888040013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500046897940324	0.0	0.0
71038233	71035946	27840145.52340889	50.59754043876873	-115.08110363457747	5	0.018803505634	2771.418867165296	0.0	0.146094000997613	0.0	0.0	0.0	0.0	0.0	0.0	0.853905999002387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031687	71030287	27933849.104431614	51.39757362848894	-115.99937022778302	5	0.024554802146	2073.364759067681	0.0	0.7663275031073231	0.0	0.0	0.0	0.0	0.0	0.0789443264305669	0.1547281704621099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71039250	71028304	27957672.30569055	50.95241359223304	-115.0347456310679	5	0.03278159889	2518.299361271426	0.0	0.3969833355184795	0.0	0.0	0.0	0.0	0.0	0.0958688777536431	0.5071477867278773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032486	71028722	28083677.227743413	51.68837011669204	-114.57205685565697	5	0.015392193914	3651.843757231441	0.0	0.0	0.0	0.0	0.0	0.3776100204759343	0.0	0.0554370575430006	0.2633914527870578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3035614691940071	0.0	0.0
71032683	71028961	28476343.794124626	51.752698301167904	-115.70998625944657	5	0.067259179705	3728.348692046926	0.0	0.3908867778589635	0.0	0.0	0.0	0.0736621608362477	0.0	0.2821994506083274	0.2532516106964613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032265	71029212	28658093.39719656	51.62423248070702	-114.9225695481703	5	0.002348604107	1742.480107615933	0.0	0.0	0.0	0.0	0.0	0.3941635186670438	0.0	0.0	0.6058364813329562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025411	71022754	28843341.771114644	52.34355851743656	-114.2828640983507	5	0.001538875933	2596.274783120255	0.0	0.0	0.0	0.0	0.0	0.0774356800196047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9225643199803952	0.0	0.0
71032455	71028699	29078431.68717903	51.69532564762083	-115.37899304917639	5	0.03141547635	2257.446837030777	0.0	0.0	0.0	0.0	0.0	0.0876778637185552	0.0	0.2333702288279599	0.6789519074534849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025219	71023982	29722185.581796497	52.26520515323629	-114.59439385871498	5	0.002609443084	765.1783931853399	0.0	0.0	0.0	0.0	0.0	0.1594133209200346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8405866790799654	0.0	0.0
71032089	71028867	29806219.234199427	51.52870420339383	-114.51867467170356	5	0.011040316984	3600.783215522345	0.0	0.0	0.0	0.0	0.0	0.1714776000586635	0.0	0.1175724805752443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7109499193660921	0.0	0.0
71026193	71024386	29827337.628666785	52.6107656195156	-114.42299271674273	5	0.004087087053	2612.8517651263683	0.0	0.0	0.0	0.0	0.0	0.0645896340110148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633178132999998	0.8720925526889852	0.0	0.0
71039048	71035979	30339439.453676764	50.91252895176702	-115.46504357688637	5	0.036307848787	3473.762210447036	0.0	0.5120983499307847	0.0	0.0	0.0	0.0	0.0	0.1732794546066461	0.3146221954625691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031654	71028957	30424569.612252466	51.452937628714444	-116.11320667843498	5	0.036514280395	2762.866767676687	0.0	0.3136060981091866	0.0	0.0	0.0	0.0886333104135326	0.0	0.1355374106570235	0.4622231808202572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031643	71029016	30687636.424888916	51.396483558203364	-116.254430231879	5	0.056912746455	3493.652183263622	0.0	0.540049080081356	0.0	0.0	0.0	0.0	0.1227982590912088	0.0556885358202268	0.2814641250072083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032379	71028795	31030112.334114052	51.63756938458884	-114.28055148537604	5	0.004559772563	2715.064998233987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
71031068	71027979	31154642.73409916	51.26951843198337	-114.65581833391026	5	0.017833604918	3358.448737657949	0.0	0.0	0.0	0.0	0.0	0.4333111865010932	0.0	0.3186175100577492	0.1684279852141212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0796433182270363	0.0	0.0
71025568	71024082	31548492.136982605	52.42038285285792	-114.59662792312402	5	0.009681973872	1216.527749396043	0.0	0.0	0.0	0.0	0.0	0.0678441394005704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9321558605994296	0.0	0.0
71030527	71030071	31641691.41559931	51.03585973625619	-115.66737554946616	5	0.046683676899	3056.158381507334	0.0	0.4753071766557844	0.0	0.0	0.0	0.0	0.0	0.0768499098725057	0.4478429134717099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030703	71029879	31689694.057783842	51.11689754751343	-114.71804867986793	5	0.004800462497	5990.830431903237	0.0	0.0	0.0	0.0	0.0	0.6604892948187201	0.0	0.1617850874080859	0.1777256177731939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031094	71029857	31697741.876133874	51.2558967160116	-115.61448599058491	5	0.05898310906	2188.585843157684	0.0	0.4361396742120088	0.0	0.0	0.0	0.0	0.0	0.0	0.5638603257879912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030460	71028249	31880326.759239823	51.01167517006803	-114.99862896825411	5	0.023299843828	2430.133665897475	0.0	0.0	0.0	0.0	0.0	0.0842603701270789	0.0	0.0845166246091813	0.8312230052637397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030626	71028054	32108049.753824964	51.11426734063458	-115.20293442853115	5	0.04091411885	4577.660081354641	0.0	0.3968434534962839	0.0	0.0	0.0	0.0	0.0	0.128219854971858	0.4749366915318581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031855	71030292	32425270.391932804	51.4718134657837	-115.17500965783687	5	0.010866267939	4361.931360100024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2045161300785238	0.7954838699214761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031155	71030189	32626833.711536087	51.28460212566772	-114.45649154689127	5	0.022659746868	3510.1202882921807	0.0	0.0	0.0	0.0	0.0	0.3794615355264593	0.0	0.2289570267560644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3915814377174763	0.0	0.0
71030831	71028023	32948563.37508954	51.172709631573234	-115.00440690936925	5	0.024975469634	1446.3452475033441	0.0	0.0	0.0	0.0	0.0	0.6934500364358814	0.0	0.0	0.3065499635641185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025323	71023994	33221597.52064278	52.29837617687496	-114.14183645403551	5	0.004584478606	2918.6531094900083	0.0	0.0	0.2418150046208981	0.0	0.0815050467299814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6766799486491204	0.0	0.0
71032823	71029380	33448594.86963446	51.7753199404761	-114.79170865221064	5	0.004342271302	3287.056593120173	0.0	0.0	0.0	0.0	0.0	0.2711747737976213	0.0	0.1829435233880053	0.227779115164671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3181025876497024	0.0	0.0
71038127	71036211	33893606.542318225	50.576392611129094	-115.20302941018195	5	0.088978785252	4781.136697872286	0.0	0.6420254264793569	0.0	0.0	0.0	0.0	0.1705715361988683	0.0790797041865298	0.1083233331352449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031502	71030243	34042381.08499213	51.375389933628455	-115.5256069584914	5	0.053960518968	2568.789514779739	0.0	0.6767738289128906	0.0	0.0	0.0	0.0	0.0	0.0804679342072612	0.2427582368798481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032896	71030265	34128983.835376054	51.806771158650825	-114.95489004268148	5	0.005308390749	1956.4482402551998	0.0	0.0	0.0	0.0	0.0	0.6457735012946856	0.0	0.0807156021420258	0.1822845874562838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0912263091070046
71032618	71029715	34496753.49968404	51.75033745810777	-115.01358275328681	5	0.006701106363	2235.315421084405	0.0	0.0	0.0	0.0	0.0	0.282006487506083	0.0	0.1381443734481904	0.5272624454622963	0.0	0.0	0.0	0.0	0.0	0.0	0.0525866935834302	0.0	0.0	0.0
71024598	71024198	34663373.75744393	52.08959600203716	-114.39954278074852	5	0.002579987088	6692.046001295711	0.0	0.0	0.0	0.0	0.0	0.1207934256938833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8792065743061167	0.0	0.0
71032479	71028734	34727444.37439933	51.671375250115524	-114.69771753629894	5	0.005110983891	1718.8437066715342	0.0	0.0	0.0	0.0	0.0	0.4333531357936462	0.0	0.0	0.1473814981453085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3103829859154399	0.0	0.1088823801456053
71032269	71029766	34758985.775006644	51.61569232743131	-116.00469861431873	5	0.040261738851	2926.233728349152	0.0	0.740055249278006	0.0	0.0	0.0	0.0	0.0	0.0761253230243314	0.1838194276976625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030749	71027942	34896482.80138626	51.1184109698755	-114.38155079315872	5	0.012569566134	5559.74269962272	0.0	0.0	0.1204606850567946	0.0	0.0	0.1047436098656185	0.0	0.3762779556888392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3985177493887475	0.0	0.0
71024483	71022209	35010688.96185982	52.0173012626262	-114.47455277777777	5	0.003651617713	5768.709518515577	0.0	0.0	0.0	0.0	0.0	0.2458922788467651	0.0	0.0619528104645946	0.0674954344047914	0.0	0.0	0.0	0.0	0.0	0.0	0.069904071547336	0.5547554047365127	0.0	0.0
71032233	71029646	35068629.39748372	51.581628487069814	-115.87163421400929	5	0.033470365023	5611.084387898629	0.0	0.6446998829704993	0.0	0.0	0.0	0.0	0.0	0.0733613232423272	0.2819387937871734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71026134	71024386	35159470.45942192	52.56055783276197	-114.38894581904908	5	0.00281769349	2371.763099631321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
71032259	71028663	35225154.54149704	51.594003521305176	-115.29932803870913	5	0.01964250828	6725.388400878132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2797529213709208	0.7202470786290792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030784	71030302	35486859.14400276	51.12454605497131	-115.90130455215166	5	0.038086101661	4505.681011392778	0.0	0.1790504576850398	0.0	0.0	0.0	0.0526579474882693	0.0	0.0718462663690744	0.6964453284576163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030774	71028597	35558875.38356529	51.12230351891289	-115.59961679849917	5	0.038891121791	4778.277045966061	0.0	0.2118909469181161	0.0	0.0	0.0	0.0	0.0	0.0	0.7881090530818838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031569	71030177	36118442.181256294	51.362215310885986	-115.76108350715124	5	0.032300776971	1893.0144727765742	0.0	0.4233057304533162	0.0	0.0	0.0	0.0576301077269921	0.0	0.0872320494084937	0.4318321124111978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71030563	71029963	36321534.7823274	51.059644224077914	-115.72337024058064	5	0.039512875907	5278.338646215305	0.0	0.3532282004405023	0.0	0.0	0.0	0.0	0.0	0.2304164716111154	0.4163553279483822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031524	71029803	36785284.68146083	51.35597110460861	-114.83114642770062	5	0.008157935145	5045.226214458639	0.0	0.0	0.0	0.0	0.0	0.5010091206289815	0.0	0.0	0.4425731545310314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0564177248399871
71032073	71030390	36816911.59551822	51.52517173997479	-116.01512124963588	5	0.043830033059	1089.105903752307	0.0	0.5338821326657921	0.0	0.0	0.0	0.0	0.0	0.0774009762604805	0.3887168910737273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025911	71024292	37137680.89770556	52.50749058114347	-114.56954436281453	5	0.002886219761	5498.170870655461	0.0	0.0	0.0	0.0	0.0	0.2387513219237146	0.0	0.0	0.0810542193847313	0.0	0.0	0.0	0.0	0.0	0.0	0.0959159098268345	0.4829984043975417	0.0	0.1012801444671777
71031489	71029721	37195648.73608464	51.361018397955235	-115.19481445312482	5	0.012255970467	7662.685270873554	0.0	0.2507635464066584	0.0	0.0	0.0	0.0	0.0	0.0686674769514085	0.680568976641933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71033318	71022426	37360127.80108103	51.940755819466176	-113.96999158488595	5	0.002611201436	5202.030493286772	0.0	0.0	0.0	0.0	0.0	0.0768839850239302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9231160149760697	0.0	0.0
71031503	71028974	37456959.23043348	51.36395094095677	-116.23004728726731	5	0.056254854955	6210.650079558564	0.0	0.5884190952068853	0.0	0.0	0.0	0.0	0.0	0.0	0.4115809047931147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025043	71023889	37798998.13588132	52.190003961041995	-114.39699380213447	5	0.004310335104	3149.983666983554	0.0	0.0	0.0669302938796311	0.0	0.0	0.054825328408247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8782443777121219	0.0	0.0
71032914	71030156	37833328.353986025	51.806210733906255	-115.06132295628501	5	0.011285078496	3097.306107237288	0.0	0.0	0.0	0.0	0.0	0.339028562360475	0.0	0.1108147521840485	0.5501566854554765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031267	71030313	38054475.78402456	51.3112219233673	-114.42756818610789	5	0.00227273274	4436.082416827278	0.0	0.0	0.0	0.0	0.0	0.3639659035839992	0.0	0.2181046138628881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4179294825531126	0.0	0.0
71038946	71035337	38354132.37213324	50.851728605200954	-115.23072115839254	5	0.06819602573	2346.143451921288	0.0	0.3997559668464436	0.0	0.0	0.0	0.0968091738635003	0.0	0.1302724727025431	0.3731623865875129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031303	71030314	38485635.86558062	51.31748763704225	-114.5558542104037	5	0.001354422954	4865.990592438045	0.0	0.0	0.0	0.0	0.0	0.5287454830995836	0.0	0.3019589468798468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1692955700205695	0.0	0.0
71032380	71029158	38725742.28190121	51.65858748676888	-115.52271238897329	5	0.031485643376	4890.9920149967575	0.0	0.0696227404111133	0.0	0.0	0.0	0.1276349659200153	0.0	0.3025863889445641	0.5001559047243073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025044	71024229	38877402.728240654	52.21394805959333	-114.49080865371552	5	0.005361021222	7094.893422920853	0.0	0.0	0.0	0.0	0.0	0.2384074992771066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7615925007228934	0.0	0.0
71025693	71022911	38946229.17146732	52.43143038686457	-114.45810166441751	5	0.00304796623	5173.439717738141	0.0	0.0	0.0	0.0	0.0828309216062087	0.1157325388476105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7294043461469173	0.0	0.0720321933992633
71038961	71036389	39390349.7611752	50.86819710985321	-115.58818100234718	5	0.007589185398	5771.879808881305	0.0	0.355756350883025	0.0	0.0	0.0803824303949875	0.0	0.1425280008284406	0.1135631807030025	0.3077700371905441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025142	71024229	40322232.60619152	52.25760653842808	-114.48982127279073	5	0.005353032621	1771.28793285784	0.0	0.0	0.0	0.0	0.0	0.1337544245166822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8662455754833177	0.0	0.0
71033313	71022365	40629780.061192855	51.96248104575156	-114.32171960784305	5	0.001579794474	10865.200333720619	0.0	0.0	0.0	0.0	0.0	0.1216211241540395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8783788758459605	0.0	0.0
71032117	71030057	40667200.66965056	51.57337559272924	-115.7887296935371	5	0.03772944365	3236.154386047843	0.0	0.3118261100245955	0.0	0.0	0.0	0.1608656581457417	0.0	0.1933318309360011	0.3339764008936616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022435	71022305	40980774.356274314	51.95022286319256	-114.16666072508852	5	0.004672147363	6112.651786824234	0.0	0.0	0.0	0.0	0.0968354933474702	0.1691063904051831	0.0	0.0610248124302652	0.0879493186091567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5850839852079245	0.0	0.0
71033026	71029150	41244659.865201816	51.87025935483868	-115.190104623656	5	0.008567484821	5684.335503502365	0.0	0.0	0.0	0.0	0.0	0.3659962293606641	0.0	0.1939704523640717	0.4400333182752641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032649	71028675	41657762.68527935	51.726711521209914	-114.42950991071825	5	0.007202206595	6431.587688070346	0.0	0.0	0.0566428272927849	0.0	0.0	0.09954904867101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.843808124036205	0.0	0.0
71039109	71036389	41987610.60180927	50.93167151726811	-115.55451752683983	5	0.017588281474	6307.483695497425	0.0	0.4910147956152815	0.0	0.0	0.0	0.08464023409961	0.0	0.1600798095961827	0.2642651606889257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025201	71023606	42610770.088480465	52.264650344599914	-114.04753662663538	5	0.000351384842	2841.055180482651	0.0	0.0	0.0	0.0	0.1906357716839012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8093642283160989	0.0	0.0
71031276	71030313	42897184.22567618	51.31736721496736	-114.35050811987271	5	0.009756370192	3644.107241901458	0.0	0.0	0.0	0.0	0.0599978678001888	0.2744141931250318	0.0	0.2679038206125953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.397684118462184	0.0	0.0
71024448	71022242	42987179.2053112	52.007937751995364	-114.69548074549495	5	0.007948850843	10564.405082742225	0.0	0.0	0.0	0.0	0.0	0.4136105957948843	0.0	0.0	0.0672937773349666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4237114144375882	0.0	0.0953842124325609
71032859	71030156	42990291.85562116	51.79126085069443	-115.13815197172627	5	0.008163146326	7972.419160835602	0.0	0.0	0.0	0.0	0.0	0.3041247589784979	0.0	0.2748696625005979	0.360261912598444	0.0	0.0	0.0	0.0	0.0	0.0	0.0607436659224601	0.0	0.0	0.0
71031397	71029448	43028396.67837403	51.321087954270496	-115.64915404514532	5	0.051078977329	2921.848670164045	0.0	0.3122798327212884	0.0	0.0	0.0	0.0	0.0	0.067043431310803	0.6206767359679085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032602	71029335	43042839.828802116	51.71854970433784	-115.90190764173198	5	0.046491058285	7311.011151311854	0.0	0.442550243678387	0.0	0.0	0.0	0.1014027477680683	0.0	0.2377696474845663	0.2182773610689782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031611	71029863	43292818.38280154	51.38960973084892	-114.89335372670816	5	0.012490278834	3770.272853939221	0.0	0.0	0.0	0.0	0.0	0.2854557597679558	0.0	0.0	0.7145442402320442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032024	71029134	43379253.70821864	51.54895642863033	-114.7545984680012	5	0.01244441073	8373.129969615915	0.0	0.0	0.0	0.0	0.0	0.4308858373311096	0.0	0.0	0.4823798275210647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0867343351478255
71031986	71030035	43538771.51929371	51.49929164099408	-115.73085838981305	5	0.030091533673	2765.371420056252	0.0	0.2579022648923385	0.0	0.0	0.0	0.0804837415735195	0.0	0.115013605592829	0.5466003879413129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031785	71030292	43785910.54660899	51.442414427677605	-115.16001042816836	5	0.01265894751	3793.1205977620566	0.0	0.0	0.0	0.0	0.0	0.0843651546503304	0.0	0.0	0.9156348453496694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71025869	71022945	43858472.25958722	52.492061692197275	-114.36336853757791	5	0.005164639677	1565.63172483586	0.0	0.0	0.0706194369203493	0.0	0.0	0.0717021752595427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8576783878201079	0.0	0.0
71038826	71036324	43979909.7611791	50.80445063562826	-115.49781131335642	5	0.021634724453	1011.057337865163	0.0	0.4569961377076724	0.0	0.0	0.0	0.0525502604148283	0.0	0.1215078452047195	0.3689457566727797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031975	71029770	44333118.420900784	51.53239105897526	-114.82238511307287	5	0.012135868232	4938.4682363060165	0.0	0.0	0.0	0.0	0.0	0.4070758517659724	0.0	0.0759372149773746	0.516986933256653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032109	71029028	44485465.384075016	51.56334557790358	-114.67939088281344	5	0.013468939437	3120.9895651905326	0.0	0.0	0.0	0.0	0.0	0.4366418852529925	0.0	0.0	0.3195770486971019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1247520775108294	0.0	0.1190289885390763
71028380	71028215	44632308.74851166	50.98903135634412	-114.86076952681883	5	0.022232799486	5868.427904093081	0.0	0.0	0.0	0.0	0.0	0.1297112498301619	0.0	0.1019987397976696	0.7682900103721684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71024720	71024198	44811051.23170679	52.12661795386559	-114.38474305227518	5	0.002750738528	8020.619523765202	0.0	0.0	0.0	0.0	0.0	0.1521540451682345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0565000286358068	0.7913459261959587	0.0	0.0
71031965	71028963	44904476.14375422	51.48527110473679	-114.60449374526905	5	0.020111777023	2761.34176633574	0.0	0.0	0.0	0.0	0.0	0.4678669609834509	0.0	0.0938125621710342	0.2378918307478807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2004286460976341	0.0	0.0
71030906	71028014	45351019.153456144	51.21485894536367	-114.93810151569274	5	0.018283845575	4699.252318382053	0.0	0.0	0.0	0.0	0.0	0.4351324753877217	0.0	0.1430500873382638	0.4218174372740144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032287	71029490	45908016.96492525	51.63016266557897	-115.67918667210498	5	0.040569729676	5685.90490093363	0.0	0.503132530464226	0.0	0.0	0.0	0.0	0.0	0.1591250427515651	0.3377424267842089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031077	71029639	46396233.37382943	51.20608237324954	-115.05912729353336	5	0.019057269811	1912.6409110099241	0.0	0.0	0.0	0.0	0.0	0.2785922073777089	0.0	0.0	0.721407792622291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032580	71029203	46899945.66533943	51.7219128529144	-115.80922282938681	5	0.041377741501	5792.701031978831	0.0	0.5493838285538863	0.0	0.0	0.0	0.0872420938919337	0.0	0.1478730535660335	0.2155010239881464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031769	71029800	46927272.46548165	51.44883712944949	-115.69025065812066	5	0.030758448691	6579.755299307562	0.0	0.2303748893617234	0.0	0.0	0.0	0.086485942901303	0.0	0.1418939209397829	0.5412452467971905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031478	71029391	47141563.44260731	51.35978472222231	-115.0901233828006	5	0.011651329735	6774.985182588799	0.0	0.0	0.0	0.0	0.0	0.1175990742623019	0.0	0.0766689947191345	0.8057319310185634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032531	71029602	47463273.07645267	51.68329374014866	-115.04926743226004	5	0.008049445476	10415.72574634414	0.0	0.0	0.0	0.0	0.0	0.3695146892954223	0.0	0.1040831203519823	0.5264021903525953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032492	71028526	47713516.87851287	51.673896792502156	-114.79035659609423	5	0.006118064328	7623.983160119096	0.0	0.0	0.0	0.0	0.0	0.4014750178718507	0.0	0.0	0.4141479334302211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.184377048697928
71031719	71030191	47911608.808961794	51.44229575438209	-115.81591546137469	5	0.03123143607	4434.669916532575	0.0	0.6484035097959671	0.0	0.0	0.0	0.0	0.0	0.1025462965376393	0.2490501936663936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71032102	71030026	48068860.23941045	51.538594011375025	-116.09591279134612	5	0.022593361017	5344.64030281634	0.0	0.4593825697207416	0.0	0.0	0.0	0.0	0.0	0.072985543525401	0.4676318867538573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031911	71029924	48417913.49255396	51.48190980305224	-115.36882801241566	5	0.017331044294	4219.346039580612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71024488	71022225	49388793.28086614	52.03927375201285	-114.57219377348356	5	0.006358827697	12482.582504686825	0.0	0.0	0.0	0.0	0.0	0.2398269812250577	0.0	0.0	0.1176945084582768	0.0	0.0	0.0	0.0	0.0	0.0	0.0891317248178103	0.5533467854988551	0.0	0.0
71025052	71024080	49476096.40247168	52.205596928606845	-114.61763061427835	5	0.000993480865	8342.228539695378	0.0	0.0	0.0	0.0	0.0	0.1601562730069459	0.0	0.0	0.0928988125916741	0.0	0.0	0.0	0.0	0.0	0.0	0.0863039475526979	0.6606409668486819	0.0	0.0
71033126	71022407	49827469.0641421	51.87152274911887	-114.1126142796111	5	0.007212760241	6148.039156661012	0.0	0.0	0.0748950201072111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251049798927888	0.0	0.0
